27	12	177	362	19	43	22	103	31	79	200	87	112	43	0	101	357	4	288	45
2	2	18	62	5	9	2	9	2	4	95	1	4	1	0	15	22	0	8	65
141	132	333	553	13	21	47	124	40	50	131	97	122	72	1	160	413	5	476	69
60	105	148	219	5	11	16	28	12	12	35	21	29	18	0	79	188	2	178	64
15	54	54	293	1	3	38	14	6	4	36	7	30	6	0	262	206	8	109	44
113	145	979	365	36	17	50	57	11	57	72	76	183	56	0	117	399	3	410	40
1	7	245	100	15	10	4	3	1	12	20	7	5	3	0	17	96	1	46	14
18	16	91	138	2	5	6	6	7	5	28	8	13	0	0	63	161	0	114	8
7	44	69	374	2	5	40	35	21	10	50	5	23	7	0	685	209	3	87	97
1	4	18	45	4	3	0	3	0	1	28	0	1	1	0	14	10	0	4	45
21	25	96	227	8	22	11	65	16	15	52	35	60	12	0	76	174	2	105	124
17	20	316	102	15	19	5	11	2	16	30	14	12	10	0	37	101	0	80	32
23	95	103	85	2	5	8	12	1	3	21	9	61	4	0	18	112	5	69	6
11	22	45	52	1	2	10	11	1	5	10	10	22	6	0	10	50	1	47	5
35	111	701	902	87	98	60	215	44	123	313	119	286	71	1	320	812	23	509	81
30	27	277	254	27	47	11	34	8	25	68	29	51	21	0	56	255	3	126	51
7	15	129	163	10	21	4	31	18	18	62	29	47	11	0	35	163	4	119	13
37	111	257	818	4	22	55	66	30	9	139	35	86	20	0	1099	572	14	291	160
39	50	1070	338	85	40	22	40	7	53	90	75	126	45	0	90	396	4	346	43
84	150	212	496	2	6	20	39	17	17	64	26	59	13	0	354	492	3	349	46
254	385	2954	1362	149	98	165	243	61	284	312	304	786	165	3	541	1454	29	1254	221
39	129	671	354	24	24	56	56	21	28	100	32	132	22	0	110	336	9	222	35
38	21	83	285	11	21	13	89	26	35	77	43	71	31	0	82	207	5	199	31
124	145	456	765	48	74	44	124	40	45	196	108	157	62	0	264	694	4	657	76
8	16	59	146	1	2	8	3	1	3	3	2	3	2	0	67	161	0	45	53
0	5	48	89	13	12	1	5	4	10	52	2	7	2	0	24	69	0	28	35
11	53	275	462	53	54	17	70	12	22	87	35	48	8	0	112	342	10	158	122
21	25	158	224	9	15	17	41	11	24	63	53	88	22	1	49	227	2	160	48
199	123	690	1451	91	167	88	573	291	242	787	283	558	237	1	333	1239	32	1118	144
27	113	116	156	3	10	8	6	5	5	15	2	24	5	0	112	102	3	53	81
31	6	69	390	5	17	10	212	57	19	151	47	123	21	0	89	239	12	214	50
1	15	58	153	0	5	4	4	3	2	40	3	6	1	0	55	116	1	50	199
71	59	925	1104	57	58	48	258	138	114	707	163	352	157	1	322	1423	30	1080	47
7	5	38	171	4	1	4	50	7	6	37	4	21	0	0	42	85	3	26	32
7	34	254	378	29	54	8	46	27	56	270	14	70	23	0	204	296	19	123	70
21	65	541	705	57	45	18	50	13	46	180	48	113	29	0	206	570	18	229	101
1	3	39	90	0	0	2	1	0	0	7	0	4	0	0	33	83	0	21	27
23	17	295	104	12	8	7	10	1	15	37	20	20	21	0	24	122	4	113	11
12	44	117	439	6	18	33	58	19	13	80	33	42	21	0	387	246	3	146	230
119	98	245	407	16	42	39	59	18	43	108	72	73	47	1	155	324	6	342	52
3	6	156	210	25	24	3	35	11	10	51	9	32	8	1	46	192	4	62	37
56	78	1004	259	24	14	20	25	7	23	52	31	60	42	0	72	246	1	253	51
13	21	198	285	37	52	18	64	13	58	120	24	91	34	0	105	275	5	148	53
136	209	695	727	30	64	55	100	44	52	127	76	108	47	1	279	683	7	521	191
4	29	100	244	10	10	13	16	5	9	39	9	23	4	1	143	163	1	60	131
3	38	161	546	3	9	6	68	19	14	109	18	78	12	0	313	345	6	90	290
10	13	159	235	17	37	5	25	11	11	42	15	31	14	0	97	230	2	147	58
18	20	169	191	4	7	9	39	15	13	48	27	49	17	0	84	175	5	136	22
50	52	409	297	18	33	25	112	30	41	92	109	202	70	0	66	274	2	208	25
175	124	483	563	30	52	55	148	44	69	179	101	219	62	0	190	570	14	577	30
138	117	350	449	8	37	44	90	28	42	144	96	111	73	0	111	361	8	456	33
115	213	1231	444	37	59	63	109	23	90	182	135	447	68	2	126	661	15	397	26
27	10	93	191	14	33	14	106	11	50	84	73	87	51	0	41	155	12	144	30
56	66	369	711	11	6	27	96	29	25	206	78	94	24	0	261	746	3	640	37
14	30	330	165	15	16	6	15	6	13	36	17	34	7	0	39	204	1	170	13
18	32	197	259	22	34	10	67	22	24	103	19	73	15	0	232	221	6	115	29
51	23	96	74	14	17	8	8	2	34	28	28	21	20	1	12	72	2	93	7
3	30	65	34	1	3	3	2	0	3	3	2	7	3	0	16	35	0	28	7
0	2	12	29	1	0	1	0	0	0	1	0	2	0	0	10	22	0	3	13
103	43	286	747	18	28	28	198	67	38	214	102	160	59	1	262	582	13	564	39
14	32	211	148	14	36	12	14	6	18	65	16	32	10	1	61	157	2	100	35
27	26	137	252	15	48	21	64	20	66	112	73	130	61	0	65	222	5	217	17
28	52	105	153	3	2	13	11	6	6	17	8	15	4	0	77	174	0	150	18
192	171	783	1484	54	83	68	246	113	83	461	236	314	133	1	442	1435	18	1148	143
97	143	714	655	15	28	132	61	19	39	110	46	121	40	2	401	565	2	404	109
5	13	114	95	19	13	2	4	4	14	65	2	21	3	0	125	54	12	23	73
16	74	254	480	7	17	17	8	7	6	47	4	28	7	0	419	332	10	144	54
7	10	88	242	19	35	3	0	2	11	83	6	13	10	0	22	110	3	52	193
40	60	375	699	28	79	19	45	21	46	193	35	54	18	0	166	416	6	269	626
96	117	312	227	2	2	25	17	1	11	32	15	40	12	0	81	278	1	282	19
79	25	225	386	5	7	13	43	20	17	151	39	58	37	0	139	391	6	372	12
74	62	162	330	3	13	23	86	24	26	106	39	85	31	0	113	332	3	310	15
33	43	239	420	14	33	21	57	10	23	176	45	87	23	0	126	292	11	183	133
9	14	348	110	75	47	8	10	6	62	45	61	28	24	0	21	92	0	138	15
18	45	96	267	2	5	11	27	3	1	18	3	15	2	0	136	128	0	67	225
32	78	275	378	27	34	14	23	7	17	60	24	52	23	0	128	293	0	261	107
173	96	231	282	20	19	23	42	24	39	49	65	62	59	2	74	211	0	398	18
6	34	265	239	15	12	3	24	7	17	112	6	33	8	0	225	242	11	145	18
2	7	74	132	8	34	2	15	4	9	34	10	13	5	0	25	84	2	38	71
19	12	96	165	16	41	5	10	5	6	27	17	16	13	0	62	160	1	88	49
4	2	81	128	4	4	6	41	6	5	38	38	35	22	0	39	139	5	131	4
11	17	75	163	1	6	2	13	3	5	33	18	13	3	0	53	171	0	143	40
29	84	517	149	10	14	18	8	3	11	25	9	58	11	0	62	137	4	91	37
2	46	81	195	0	6	65	13	8	10	56	2	27	1	0	322	140	4	39	23
2	11	210	152	36	30	6	27	27	27	173	11	20	5	0	56	145	14	60	24
39	28	201	423	6	19	17	102	38	27	132	62	105	27	1	140	397	7	346	38
40	29	84	228	5	25	10	46	17	17	66	55	41	27	1	109	236	1	225	31
0	4	13	48	1	1	0	1	0	0	1	0	2	0	0	14	20	0	5	49
15	23	220	305	34	47	2	24	10	16	52	43	44	23	0	83	251	1	131	145
4	8	80	152	3	15	3	2	0	2	12	1	2	3	0	17	41	0	36	86
0	4	26	58	0	2	0	4	0	1	6	2	8	2	0	40	45	1	9	13
15	23	119	171	2	11	11	18	5	5	24	11	15	5	0	48	107	3	80	83
116	114	337	414	15	21	24	66	22	38	114	76	85	44	0	107	430	1	442	45
0	2	18	65	1	1	3	8	3	0	9	2	5	0	0	27	61	0	23	22
30	53	181	393	13	21	35	34	9	14	60	32	56	19	0	240	366	2	223	29
16	49	278	170	5	11	14	8	2	7	10	6	19	0	0	75	142	1	71	33
212	112	838	1178	63	179	60	235	92	153	333	347	424	170	1	249	1012	9	817	164
91	54	214	319	11	18	21	111	29	36	138	82	117	52	0	96	338	3	338	20
41	168	244	179	2	5	20	11	5	7	24	14	30	9	0	77	205	2	135	45
20	44	190	516	3	15	15	12	10	11	59	10	20	13	0	298	441	2	235	62
19	51	483	756	22	42	24	83	44	43	237	31	142	24	0	418	756	25	453	52
62	88	571	453	38	64	22	57	17	38	128	78	135	81	0	120	373	3	478	62
32	27	236	518	16	22	11	114	32	14	101	28	72	18	0	162	313	10	152	176
19	29	165	269	6	9	11	37	9	11	67	28	44	12	0	127	301	0	220	16
0	7	6	63	0	3	3	0	0	1	0	1	1	1	0	42	61	0	35	23
126	223	557	1155	29	74	94	300	80	49	263	153	297	73	0	427	955	31	569	253
1	5	199	124	8	4	0	0	0	8	19	5	0	0	0	36	113	1	28	51
27	75	1743	1379	245	90	38	98	33	226	441	116	174	46	0	530	1190	25	647	189
89	151	759	649	28	40	47	106	34	59	188	72	188	43	2	274	575	14	520	66
1	17	531	307	40	41	7	21	12	38	234	20	30	17	0	126	286	20	141	59
51	90	500	823	26	53	28	148	59	56	260	69	143	50	0	334	656	13	532	106
37	73	900	685	93	82	37	104	24	96	242	48	204	49	1	211	577	31	318	80
127	148	222	262	9	11	26	63	11	26	61	53	103	33	0	94	276	2	273	28
9	3	105	353	18	26	4	66	35	22	97	39	87	36	0	47	252	2	136	87
110	73	339	598	48	43	55	125	19	56	147	153	181	95	0	134	402	10	454	86
165	204	475	457	26	37	44	100	31	45	133	85	117	45	0	116	454	5	433	42
134	92	403	272	15	17	41	44	6	63	81	99	177	52	0	40	346	0	381	17
284	251	1052	1182	52	79	79	214	82	75	307	174	337	106	1	365	1210	25	1103	51
47	36	114	166	0	13	10	40	15	12	61	26	41	13	0	50	183	3	166	7
1	3	3	117	0	5	1	25	5	0	6	0	13	0	0	14	29	1	12	75
22	22	125	184	19	21	9	39	11	17	34	37	34	19	0	46	150	1	126	81
17	64	372	513	11	8	17	13	7	7	53	3	14	5	0	144	449	0	160	226
202	148	727	1064	38	59	61	189	83	78	386	187	242	100	0	322	1153	5	1053	74
45	94	528	526	18	23	24	34	13	20	72	26	77	19	1	209	431	4	260	118
105	92	639	951	31	54	29	103	63	53	298	91	131	55	0	285	973	5	864	74
166	130	1063	1578	84	106	119	380	135	316	699	176	488	188	2	487	1456	54	1135	120
25	14	430	575	113	127	19	142	43	114	302	66	148	61	0	169	572	16	329	53
2	6	33	96	1	3	8	7	0	3	24	2	3	3	0	68	61	2	23	29
87	73	279	305	13	20	16	28	12	21	46	34	48	22	1	96	303	1	267	29
3	5	26	19	6	2	2	3	0	7	3	4	8	0	0	5	26	1	15	3
51	87	840	717	38	26	38	130	83	54	266	75	190	41	0	321	603	18	399	74
4	8	69	210	10	9	7	14	2	6	22	13	7	1	0	50	126	1	53	176
169	149	480	1194	35	44	76	443	172	127	415	174	406	98	1	299	898	16	781	101
5	13	60	88	8	18	4	6	3	5	56	10	10	4	0	31	84	0	47	38
46	74	395	323	16	21	18	58	19	38	108	46	129	22	0	106	387	7	290	21
30	17	115	97	50	86	8	13	6	44	50	42	38	22	4	26	91	5	88	8
87	37	257	718	7	13	26	203	72	21	189	114	138	51	0	250	595	7	575	56
2	3	36	15	1	0	2	0	0	0	0	2	5	2	0	9	17	0	17	3
1	2	65	109	3	8	2	8	4	5	51	0	4	0	0	98	68	10	20	19
85	83	534	924	78	146	106	280	45	148	259	241	423	146	0	243	710	16	608	137
7	10	200	174	3	2	8	27	3	4	20	7	37	5	0	89	188	1	79	52
1	8	18	155	1	12	4	6	1	2	37	2	8	2	0	22	61	3	18	174
33	14	76	67	4	9	6	18	4	13	22	13	32	8	0	9	79	2	97	0
29	33	281	357	16	26	10	53	13	10	89	27	73	9	0	116	380	1	215	27
293	264	695	1134	30	41	101	136	55	88	261	108	190	55	0	791	954	13	853	112
201	196	478	645	18	42	69	88	22	49	141	86	128	86	1	211	554	1	562	91
4	43	156	226	2	9	11	16	3	5	37	2	15	0	0	110	182	1	41	140
111	193	2782	1368	698	358	123	187	51	487	685	404	488	148	0	358	1328	66	836	215
6	12	182	315	41	50	5	51	17	24	86	18	46	40	0	53	159	2	125	151
50	72	241	227	5	7	24	26	11	17	83	35	59	14	0	88	268	1	250	12
88	168	1038	606	62	49	80	106	32	99	168	143	343	66	0	192	699	16	470	69
212	112	414	620	24	41	35	182	62	51	222	121	172	68	0	146	574	9	623	58
35	16	135	198	16	16	10	79	27	16	81	50	93	24	0	40	183	8	151	16
79	105	342	961	27	49	78	138	23	43	178	69	152	43	0	377	656	13	383	350
4	14	82	154	13	22	4	11	0	10	28	8	20	13	0	47	104	1	124	29
102	125	1059	568	83	46	66	122	31	96	177	161	274	57	0	162	613	11	544	51
72	83	460	401	40	51	18	45	10	28	86	66	134	26	0	126	399	7	272	77
35	18	76	132	3	9	10	15	8	3	21	12	15	5	0	34	107	1	90	40
158	110	466	452	23	25	55	102	13	58	119	154	231	79	0	106	513	6	497	24
14	10	115	58	8	5	5	11	3	9	21	9	11	12	0	14	42	1	65	11
255	276	687	636	43	80	61	139	39	65	160	128	181	74	1	160	625	8	651	72
25	137	235	426	11	21	20	27	11	16	64	12	36	14	1	416	285	12	162	54
27	23	302	600	58	87	15	153	40	108	214	63	161	49	0	202	473	11	273	202
12	14	61	120	1	13	5	36	11	10	43	19	28	12	0	53	115	9	103	4
102	129	335	615	13	23	31	130	63	18	171	96	132	42	1	231	584	5	451	151
0	9	37	81	0	4	1	0	0	0	3	0	4	3	0	29	84	0	28	37
4	12	103	180	1	10	4	11	1	5	84	3	20	6	0	90	105	7	31	102
3	8	29	69	1	1	4	2	1	2	3	1	4	1	0	46	68	0	41	13
45	68	302	630	53	66	39	117	37	34	158	83	87	36	0	247	550	4	407	127
30	38	82	119	7	9	7	14	1	11	28	16	13	10	0	45	114	0	107	23
101	92	320	496	1	7	26	70	30	23	172	37	57	10	0	132	534	1	498	10
31	28	95	278	0	5	8	78	29	7	65	19	53	9	0	127	214	8	134	30
20	20	192	306	25	31	9	14	5	18	44	9	37	27	0	81	208	0	208	38
166	202	2078	612	53	40	86	81	27	91	147	94	246	67	1	228	688	9	711	73
3	25	49	241	5	3	2	37	11	4	33	4	24	0	0	87	167	2	47	121
4	7	86	104	12	28	3	2	1	4	51	8	12	10	0	42	63	0	59	56
32	41	423	127	7	12	8	7	8	10	34	11	30	7	0	56	176	0	137	6
7	13	202	145	14	21	5	22	11	11	57	17	40	8	0	65	150	11	71	12
9	7	42	109	1	5	4	21	10	2	28	6	18	4	0	24	112	0	100	2
4	5	41	149	1	10	3	6	2	4	31	3	4	4	0	27	47	0	27	137
61	67	13	18	0	0	6	1	0	2	0	1	3	1	0	7	22	1	45	2
65	87	336	175	2	8	19	15	8	12	28	19	28	12	0	63	167	4	161	36
23	11	146	390	2	11	9	121	45	18	130	34	69	18	1	167	347	10	252	21
20	13	55	167	0	4	5	104	19	11	51	45	41	46	0	63	133	2	133	36
8	7	30	44	2	4	2	3	1	2	5	0	3	1	0	13	33	0	27	13
7	21	20	154	1	4	34	12	7	1	28	2	14	3	0	169	100	1	38	12
6	19	60	158	1	8	8	12	4	1	21	7	11	1	0	72	150	0	92	81
41	62	888	547	217	54	42	41	12	74	91	104	146	39	0	78	354	4	236	238
7	40	136	174	4	13	7	9	4	8	103	4	31	3	0	94	48	5	38	179
10	23	58	93	4	7	8	4	1	0	7	2	4	1	0	58	112	0	57	33
7	6	55	101	4	12	5	15	3	11	33	12	18	7	0	30	75	0	58	25
223	397	1969	807	116	99	80	110	24	134	233	245	448	118	0	227	1126	14	961	58
12	29	198	378	16	26	12	38	8	21	118	39	68	40	0	111	291	1	129	211
264	276	1574	1123	83	73	105	189	75	128	346	226	424	132	0	287	1171	16	1192	96
14	22	85	335	1	4	24	30	19	5	86	19	35	6	0	265	291	5	173	14
34	27	352	597	62	99	32	114	68	104	302	157	150	91	2	132	543	7	484	60
6	4	75	161	1	2	4	3	1	0	5	4	6	2	0	48	135	0	52	6
25	27	566	746	45	55	23	109	62	52	203	38	104	21	0	384	608	16	304	64
23	28	114	235	0	8	5	62	22	4	95	15	37	8	0	69	251	2	182	9
27	82	95	85	4	8	17	14	5	9	33	15	35	11	0	23	84	0	86	5
4	11	85	223	3	27	5	9	3	3	19	4	11	18	0	134	203	3	104	21
15	30	221	389	29	23	13	53	34	34	240	23	60	16	0	96	163	6	97	254
49	21	145	248	18	10	9	55	13	33	45	42	47	21	0	38	193	1	163	70
5	6	36	200	2	3	7	18	3	2	15	2	16	2	0	84	158	1	41	80
92	103	282	390	27	69	23	66	16	25	97	95	95	67	0	92	346	10	309	30
18	14	158	310	14	23	15	87	28	20	143	35	61	28	0	123	275	10	261	10
49	40	232	442	12	38	14	77	31	18	104	31	65	20	0	160	409	7	331	80
41	91	429	220	4	15	15	16	3	12	20	10	45	8	0	91	239	1	196	42
1	0	15	26	11	14	0	1	1	2	27	2	2	1	0	4	19	0	6	40
124	247	787	698	127	153	52	210	31	145	281	145	315	100	0	138	757	14	548	41
26	6	227	100	89	16	10	26	4	61	45	114	127	25	0	26	132	2	118	6
120	86	304	1189	6	23	53	359	105	47	284	110	199	68	0	406	744	20	669	196
21	49	80	464	3	5	90	76	67	18	75	19	47	9	0	523	278	2	161	64
7	20	159	173	4	12	5	7	0	2	19	5	9	4	0	58	167	0	84	84
34	75	928	463	109	55	24	56	21	65	116	109	116	66	0	151	478	10	423	60
23	10	87	174	19	36	5	44	16	18	107	25	42	21	1	44	159	2	116	49
23	81	141	154	2	6	10	6	2	4	16	3	22	2	0	76	162	1	73	33
0	0	2	12	0	0	0	0	1	0	3	0	0	0	0	4	8	0	1	17
142	251	536	436	10	17	43	43	5	27	52	31	82	26	0	168	468	6	346	79
35	63	333	333	21	24	21	34	10	55	87	70	141	29	0	93	341	4	228	36
34	72	291	186	13	13	18	22	7	29	58	28	52	17	0	91	178	0	124	33
26	27	91	207	1	5	16	25	5	2	25	17	24	6	0	84	230	1	143	41
148	297	1001	575	26	22	101	79	28	75	129	75	187	44	1	188	621	13	554	56
4	11	76	213	5	17	7	25	8	6	32	14	19	10	0	80	184	0	104	85
46	106	285	232	22	29	33	36	8	31	71	35	106	16	0	71	279	9	196	34
167	648	324	185	9	4	41	28	6	10	36	10	104	16	0	104	264	9	194	28
4	19	379	476	45	66	10	10	5	21	129	15	22	9	0	92	292	5	93	317
56	106	749	345	13	16	33	50	26	25	99	57	131	36	0	127	328	7	361	42
20	111	378	374	10	26	13	24	8	10	60	8	34	6	0	334	266	7	125	117
78	68	620	733	70	64	37	98	58	108	405	144	194	67	0	162	886	13	705	18
1	1	14	57	0	2	1	16	9	2	14	4	8	1	0	36	34	1	11	10
13	27	51	102	2	3	6	7	3	5	17	5	17	4	0	58	108	2	56	39
34	45	254	563	18	61	21	57	13	19	83	32	42	23	0	192	443	3	296	186
88	119	516	466	55	80	39	100	36	54	146	121	181	44	2	142	518	10	389	55
0	0	6	18	2	1	0	0	0	1	1	1	0	0	0	3	7	0	2	16
20	35	199	428	2	9	8	35	7	5	42	8	30	12	0	175	357	1	194	83
69	72	293	389	13	11	32	60	26	34	171	86	136	40	0	96	442	1	428	14
27	73	462	822	29	42	23	55	16	37	97	41	90	39	1	267	449	6	254	697
8	15	92	142	3	14	6	1	1	3	9	2	6	2	0	47	113	1	55	48
22	19	304	472	37	37	11	87	49	35	201	58	104	24	0	134	522	5	394	19
14	31	94	291	2	5	6	12	5	3	31	4	12	1	0	299	250	1	184	30
95	89	426	578	16	35	59	173	50	68	173	131	246	59	0	197	537	10	442	62
144	169	976	764	51	48	32	65	23	49	161	68	111	39	0	281	838	8	583	124
8	11	51	99	3	4	1	14	6	1	12	12	11	3	0	41	96	0	62	30
9	25	231	319	13	10	9	37	16	18	71	18	28	8	0	137	273	6	141	55
71	23	186	502	11	28	33	123	51	25	157	99	104	73	6	201	278	21	443	23
46	35	154	162	14	20	9	14	11	20	49	26	29	31	0	38	138	2	174	19
4	11	28	85	0	2	4	6	2	2	6	0	7	1	0	39	62	0	39	23
6	20	149	103	10	16	17	31	7	54	55	40	103	24	0	19	127	14	79	3
29	61	351	481	8	18	12	96	40	34	223	43	98	27	0	206	514	15	361	21
23	48	892	823	44	36	19	93	49	43	119	52	61	17	0	333	624	7	323	206
3	8	120	257	4	3	1	2	1	1	9	3	3	3	0	107	198	1	53	56
16	26	345	400	61	51	22	45	13	47	121	72	81	24	0	100	430	6	221	96
71	9	79	130	1	8	15	48	9	12	40	45	74	22	0	24	101	3	120	9
24	26	351	290	20	39	10	47	12	13	41	21	32	15	0	74	243	1	151	61
140	131	308	333	14	18	32	33	20	21	69	55	82	30	0	102	342	2	342	28
174	95	425	924	54	90	54	174	76	103	332	217	214	124	0	254	848	7	782	117
7	17	224	118	10	9	5	10	4	12	28	17	10	13	0	21	90	0	111	12
3	19	57	158	3	2	34	45	10	34	78	28	39	10	0	41	141	6	83	19
12	15	267	386	18	35	20	86	36	18	123	34	54	21	0	123	341	8	144	48
0	3	16	79	1	6	0	1	1	3	29	0	3	2	0	3	27	0	6	48
6	17	312	123	17	23	11	16	7	10	43	19	69	17	0	38	160	8	103	7
13	14	63	143	11	17	7	19	3	16	38	24	26	15	1	39	119	2	90	23
0	3	14	74	0	0	2	5	1	0	4	2	1	0	0	36	65	0	28	29
6	53	126	543	2	12	26	23	13	7	92	4	37	5	0	814	353	8	129	58
60	59	271	340	42	80	25	63	18	99	170	48	85	54	0	70	269	2	279	58
232	282	708	627	26	33	64	75	30	53	122	53	114	42	1	248	662	1	682	132
25	57	149	391	2	12	19	33	9	7	53	19	26	5	1	254	368	3	263	76
49	64	681	992	61	51	25	163	43	51	222	83	115	25	0	349	807	11	542	394
12	9	81	320	19	33	15	65	15	32	97	27	56	23	0	77	212	3	156	84
42	55	458	459	63	45	39	91	23	81	135	155	223	67	1	84	471	9	410	34
0	1	6	20	0	0	0	0	0	0	9	0	2	0	0	4	8	0	2	41
172	485	2030	2241	134	193	121	352	79	212	469	287	813	149	1	1365	1738	92	949	514
8	20	88	420	1	4	6	85	22	4	63	15	42	3	0	235	364	4	199	106
229	121	609	722	101	94	60	206	37	153	271	267	291	134	1	137	689	8	772	68
44	59	466	490	44	46	26	91	30	41	182	88	140	25	1	136	541	6	435	23
104	219	778	1496	16	26	181	104	45	41	207	78	162	42	2	1337	1157	18	817	124
3	14	242	217	7	14	4	21	12	10	83	6	42	13	0	73	185	14	58	32
23	50	229	360	20	30	14	19	3	11	52	26	45	8	0	184	327	3	181	73
42	57	233	274	28	25	27	35	9	31	64	77	112	33	1	154	344	2	269	67
19	18	211	283	13	28	12	29	8	17	65	28	36	25	0	110	263	0	204	47
17	60	75	307	1	4	30	16	6	3	33	4	20	6	0	472	210	4	94	53
5	9	58	85	2	4	6	12	1	4	21	13	13	13	0	22	59	1	51	21
23	41	293	241	7	18	8	46	9	14	35	26	68	19	1	46	233	0	128	74
6	32	978	768	96	40	9	14	7	71	187	40	34	10	0	208	604	8	248	292
53	85	275	353	18	9	56	81	15	28	68	88	187	31	0	115	304	10	235	25
12	3	27	112	0	3	4	16	5	0	9	13	18	15	0	46	76	0	31	85
48	72	1623	333	125	78	43	35	12	53	76	87	161	67	0	103	414	10	257	56
75	149	663	673	33	53	49	124	39	61	169	92	173	43	0	225	670	17	483	116
4	11	83	178	1	3	2	18	3	1	33	4	18	3	0	83	172	4	100	19
18	15	481	217	55	36	11	31	3	26	53	37	34	19	0	41	213	3	186	26
27	62	110	239	9	19	18	52	12	11	47	30	35	22	0	103	185	3	140	92
10	30	275	357	45	85	5	15	6	20	39	22	26	9	0	85	396	1	128	93
3	15	37	101	6	12	8	21	6	14	22	7	31	3	0	36	80	2	45	39
158	116	264	372	16	34	34	73	29	37	92	59	94	32	0	122	356	9	362	43
27	12	75	96	5	10	4	34	3	24	19	22	30	30	0	8	62	1	104	8
2	10	103	107	7	17	1	1	0	2	9	1	2	1	0	38	87	1	34	49
32	42	292	189	8	11	11	22	12	21	34	26	42	18	0	34	184	2	212	20
58	148	280	581	3	5	29	50	22	15	60	20	47	7	0	289	607	1	321	178
605	437	2036	1215	75	56	152	207	62	189	252	246	455	203	3	326	1107	6	1570	127
2	22	86	187	0	1	4	9	5	3	23	3	11	0	0	174	164	5	63	20
5	7	26	89	1	1	4	9	4	0	6	3	19	1	0	36	51	0	13	68
39	156	131	165	1	3	11	29	6	5	19	7	39	3	0	61	187	3	108	36
22	18	174	400	16	20	20	85	32	47	202	44	80	34	0	130	343	7	257	53
4	3	8	114	1	2	0	35	10	0	23	5	11	2	0	21	51	1	57	55
100	66	373	832	58	104	40	276	94	94	313	230	280	127	2	210	639	9	667	98
20	25	100	89	13	28	4	6	2	6	18	10	22	7	0	19	94	0	64	10
111	160	655	316	6	2	35	22	11	37	46	16	42	23	0	148	278	0	284	68
415	466	2548	1301	90	124	134	172	82	143	253	249	371	203	2	390	1052	8	1406	197
2	5	75	192	6	9	6	38	6	5	72	6	41	6	0	62	159	6	106	28
3	7	146	238	7	10	3	19	6	8	53	10	14	1	0	66	170	0	88	77
29	15	195	276	54	52	18	51	11	98	163	40	83	54	0	46	244	4	166	27
57	47	316	435	10	15	26	86	23	31	147	67	106	31	0	122	493	2	354	62
66	20	166	113	68	44	12	28	14	57	38	78	70	24	0	21	123	0	94	8
56	50	445	295	79	35	27	39	13	72	77	92	122	35	1	85	340	2	238	74
20	17	88	302	4	10	13	75	21	11	48	21	46	13	0	90	193	4	191	110
89	96	293	185	12	29	23	33	9	22	47	38	53	27	2	47	190	0	239	29
164	256	1725	773	71	59	84	89	29	94	192	142	359	68	0	254	985	18	821	48
32	37	116	256	8	16	33	61	11	17	73	55	74	28	1	59	213	6	173	32
13	56	94	365	7	11	62	49	79	48	233	15	37	12	1	424	186	9	80	50
111	49	213	442	9	29	24	188	44	36	135	115	168	65	0	99	333	7	403	40
2	26	37	223	1	1	19	25	1	5	43	12	11	1	0	124	141	7	89	24
283	160	458	644	41	52	49	96	45	65	169	142	158	72	4	172	587	7	723	41
5	13	30	96	1	4	6	9	4	2	30	0	2	1	0	60	76	0	34	31
4	11	34	219	11	26	4	24	5	9	25	20	18	7	0	37	91	2	76	183
13	5	76	75	5	5	0	3	2	3	20	17	9	6	0	24	82	0	55	15
55	39	185	272	10	16	32	55	17	21	72	39	85	15	0	94	240	1	207	25
107	83	431	608	46	93	43	134	48	96	257	172	205	118	1	154	635	21	612	29
45	61	487	570	38	54	17	83	26	46	124	59	85	40	0	148	451	10	306	235
2	9	146	129	28	13	46	8	0	19	14	16	31	7	0	29	82	1	28	46
8	43	363	323	38	82	8	33	13	20	192	17	44	33	1	93	267	9	183	65
180	127	442	471	49	75	37	60	14	65	127	65	82	49	0	115	361	2	364	136
1	3	28	119	1	2	1	18	2	1	14	2	14	1	0	36	81	0	33	63
5	9	54	95	4	10	4	11	2	4	15	5	2	5	0	20	73	0	33	47
3	9	135	213	21	32	4	23	4	21	69	14	112	9	0	49	117	7	50	95
6	21	98	257	2	5	4	13	4	4	36	6	17	3	0	330	179	5	65	34
0	14	42	150	0	2	2	6	4	1	8	3	6	1	0	80	159	0	65	39
19	17	86	138	23	28	11	14	4	33	49	28	34	21	0	24	114	0	146	14
2	2	29	97	10	11	1	21	7	2	15	11	11	4	0	14	65	0	38	47
10	22	276	361	10	10	4	25	7	31	64	31	43	12	0	135	384	1	262	35
4	15	203	188	18	23	3	22	6	15	54	18	23	9	0	50	157	0	88	92
27	8	20	138	1	2	7	43	25	4	22	22	37	14	0	56	57	1	76	16
30	40	233	370	3	2	15	31	12	10	81	18	44	4	0	156	386	3	289	23
108	85	122	134	1	5	31	32	5	12	16	11	57	6	1	30	119	1	150	20
34	30	329	455	16	43	12	75	25	55	197	76	124	42	1	118	501	11	458	23
3	17	79	160	4	12	5	12	1	6	38	11	11	6	0	56	60	0	42	126
7	17	371	136	110	100	3	16	9	29	42	40	36	21	0	30	167	1	135	15
7	20	125	183	11	22	4	8	4	9	26	6	19	13	0	48	127	1	149	27
